date,grand_Xit,grand_Rit,num_node,grand_Rt,cutoff_I
2020-01-26,3,2,1,0.6666666666666666,0.5
2020-02-08,1,1,1,1,0.5
2020-02-09,1,1,1,1,0.5
2020-02-10,1,1,1,1,0.5
2020-02-11,1,1,1,1,0.5
2020-02-12,6,6,5,1,0.5
2020-02-13,21,14,6,0.6666666666666666,0.5
2020-02-14,21,14,6,0.6666666666666666,0.5
2020-02-15,23,16,7,0.6956521739130435,0.5
2020-02-16,26,19,8,0.7307692307692307,0.5
2020-02-17,26,21,8,0.8076923076923077,0.5
2020-02-18,64,46,10,0.71875,0.5
2020-02-19,64,48,10,0.75,0.5
2020-02-20,66,48,10,0.7272727272727273,0.5
2020-02-21,119,82,12,0.6890756302521008,0.5
2020-02-22,120,82,12,0.6833333333333333,0.5
2020-02-23,209,137,13,0.6555023923444976,0.5
2020-02-24,212,140,13,0.660377358490566,0.5
2020-02-25,208,145,13,0.6971153846153846,0.5
2020-02-26,218,153,12,0.7018348623853211,0.5
2020-02-27,221,149,12,0.6742081447963801,0.5
2020-02-28,189,134,11,0.708994708994709,0.5
2020-02-29,193,144,11,0.7461139896373057,0.5
2020-03-01,196,143,10,0.7295918367346939,0.5
2020-03-02,207,152,10,0.7342995169082126,0.5
2020-03-03,181,134,9,0.7403314917127072,0.5
2020-03-04,179,131,8,0.7318435754189944,0.5
2020-03-05,185,130,7,0.7027027027027027,0.5
2020-03-06,196,128,6,0.6530612244897959,0.5
2020-03-07,211,128,6,0.6066350710900474,0.5
2020-03-08,232,128,6,0.5517241379310345,0.5
2020-03-09,86,50,5,0.5813953488372093,0.5
2020-03-10,85,49,6,0.5764705882352941,0.5
2020-03-11,268,142,6,0.5298507462686567,0.5
2020-03-12,207,107,4,0.5169082125603864,0.5
2020-03-13,3,3,3,1,0.5
2020-03-14,5,4,4,0.8,0.5
2020-03-15,4,3,3,0.75,0.5
2020-03-16,1,1,1,1,0.5
2020-03-17,1,1,1,1,0.5
2020-03-18,1,1,1,1,0.5
2020-03-19,1,1,1,1,0.5
2020-03-20,1,1,1,1,0.5
2020-03-21,1,1,1,1,0.5
2020-03-22,1,1,1,1,0.5
2020-03-23,2,1,1,0.5,0.5
2020-03-24,10,5,3,0.5,0.5
2020-03-25,13,8,1,0.6153846153846154,0.5
2020-03-26,13,8,1,0.6153846153846154,0.5
2020-03-27,13,9,1,0.6923076923076923,0.5
2020-03-28,10075,5086,4,0.5048138957816377,0.5
2020-03-29,10193,5319,4,0.5218287059746886,0.5
2020-03-30,10382,5558,5,0.5353496436139472,0.5
2020-03-31,10540,5761,5,0.546584440227704,0.5
2020-04-01,10638,5966,6,0.5608197029516826,0.5
2020-04-02,10885,6321,7,0.5807073954983922,0.5
2020-04-03,11106,6560,6,0.5906717089861336,0.5
2020-04-04,12898,7877,8,0.6107148395100016,0.5
2020-04-05,13249,8178,9,0.6172541323873499,0.5
2020-04-06,11650,7393,9,0.6345922746781116,0.5
2020-04-07,14427,8869,12,0.6147501213003397,0.5
2020-04-08,12223,7847,14,0.6419864190460607,0.5
2020-04-09,12524,8209,16,0.6554615138933249,0.5
2020-04-10,80972,43947,17,0.542743170478684,0.5
2020-04-11,83066,50705,17,0.6104182216550694,0.5
2020-04-12,124985,73047,20,0.5844461335360244,0.5
2020-04-13,255100,142474,25,0.5585025480203841,0.5
2020-04-14,262852,150860,29,0.5739351422093041,0.5
2020-04-15,298427,176373,31,0.5910088564372526,0.5
2020-04-16,293626,178818,31,0.6089992030678482,0.5
2020-04-17,291735,184873,31,0.6337018184311104,0.5
2020-04-18,303751,195241,34,0.6427666081757756,0.5
2020-04-19,345932,223672,39,0.6465779401732132,0.5
2020-04-20,355413,233191,40,0.6561127477047829,0.5
2020-04-21,373683,249193,41,0.6668566672821616,0.5
2020-04-22,383111,261082,42,0.6814787359277077,0.5
2020-04-23,388823,269087,42,0.6920552539330235,0.5
2020-04-24,417490,291699,45,0.698696974777839,0.5
2020-04-25,422618,295787,48,0.6998921011409831,0.5
2020-04-26,433072,303852,52,0.7016200539402224,0.5
2020-04-27,441690,311459,55,0.7051529353166248,0.5
2020-04-28,403706,299126,57,0.7409500973480702,0.5
2020-04-29,643321,428343,60,0.6658308993488476,0.5
2020-04-30,652499,440894,62,0.6757006524147929,0.5
2020-05-01,659714,448112,63,0.6792519182554865,0.5
2020-05-02,667674,458991,66,0.6874477664249319,0.5
2020-05-03,804868,531930,69,0.6608909783964576,0.5
2020-05-04,809035,543494,68,0.6717805780961269,0.5
2020-05-05,805528,553541,68,0.6871778510492497,0.5
2020-05-06,817515,575376,72,0.7038109392488211,0.5
2020-05-07,825691,587170,71,0.7111255905659624,0.5
2020-05-08,834420,599069,71,0.7179465976366818,0.5
2020-05-09,853822,616970,73,0.7225979185357135,0.5
2020-05-10,876856,634297,73,0.7233764723056009,0.5
2020-05-11,883664,644006,72,0.7287905810353257,0.5
2020-05-12,893348,658805,75,0.7374561760926314,0.5
2020-05-13,1120842,782905,75,0.6984972012112323,0.5
2020-05-14,1156484,810821,78,0.7011087053517385,0.5
2020-05-15,1167069,826908,79,0.7085339427231809,0.5
2020-05-16,1251625,876234,81,0.7000770997702986,0.5
2020-05-17,1261469,887825,81,0.703802471562916,0.5
2020-05-18,1295727,915780,84,0.7067692500040518,0.5
2020-05-19,1371061,959531,87,0.6998455940326507,0.5
2020-05-20,1378033,970585,85,0.7043263840561148,0.5
2020-05-21,1387005,986357,87,0.711141632510337,0.5
2020-05-22,1455026,1030973,90,0.708559847040534,0.5
2020-05-23,1460235,1040767,90,0.712739387838259,0.5
2020-05-24,1512696,1075354,92,0.7108857298492228,0.5
2020-05-25,1549788,1101362,93,0.710653328068097,0.5
2020-05-26,1591132,1131737,93,0.711277882664669,0.5
2020-05-27,1609937,1150751,94,0.7147801435708354,0.5
2020-05-28,1637799,1176040,97,0.7180612517164805,0.5
2020-05-29,1660671,1196909,99,0.7207381835414721,0.5
2020-05-30,1674145,1213667,98,0.724947361190339,0.5
2020-05-31,1782263,1279712,100,0.7180264641077102,0.5
2020-06-01,1797416,1296120,99,0.7211018484313036,0.5
2020-06-02,1917330,1397366,102,0.7288082906959157,0.5
2020-06-03,1963704,1431553,105,0.729006510146132,0.5
2020-06-04,1986067,1451463,106,0.7308227768751003,0.5
2020-06-05,2013444,1476994,105,0.733565969552667,0.5
2020-06-06,2040968,1501066,105,0.7354676800420192,0.5
2020-06-07,2071474,1524068,108,0.7357408299597291,0.5
2020-06-08,2789314,1927429,109,0.6910046699654467,0.5
2020-06-09,2836709,1978352,112,0.6974109787080733,0.5
2020-06-10,3452538,2301651,114,0.666654791344802,0.5
2020-06-11,3523888,2352066,112,0.6674633246005548,0.5
2020-06-12,3590758,2402500,111,0.6690787850364742,0.5
2020-06-13,4200134,2723332,113,0.6483916941697574,0.5
2020-06-14,4278139,2776841,112,0.6490768532766233,0.5
2020-06-15,4357407,2836515,114,0.6509639792656504,0.5
2020-06-16,4423749,2897239,113,0.6549284328744691,0.5
2020-06-17,4549046,2997663,114,0.6589651984174264,0.5
2020-06-18,4638411,3058026,113,0.6592831036318256,0.5
2020-06-19,4781805,3159958,115,0.6608295403095693,0.5
2020-06-20,4910692,3254736,115,0.662785611477975,0.5
2020-06-21,5005303,3305595,114,0.6604185600751843,0.5
2020-06-22,5083453,3367709,114,0.6624845356099486,0.5
2020-06-23,5140227,3439266,113,0.6690883496001246,0.5
2020-06-24,5245872,3534639,114,0.6737943663131697,0.5
2020-06-25,5351551,3604439,113,0.6735316546548842,0.5
2020-06-26,5478167,3696530,115,0.6747749749140542,0.5
2020-06-27,5592160,3778413,112,0.6756625346914251,0.5
2020-06-28,5557628,3776429,110,0.6795037379256043,0.5
2020-06-29,5611989,3819232,109,0.680548732365655,0.5
2020-06-30,5739704,3928003,110,0.6843563709905598,0.5
2020-07-01,5831541,4012445,108,0.6880591253666912,0.5
2020-07-02,6162736,4329671,110,0.7025566242006797,0.5
2020-07-03,6315234,4431752,111,0.7017557860880531,0.5
2020-07-04,6425173,4505803,110,0.7012734131828046,0.5
2020-07-05,6536307,4601479,112,0.7039875880982946,0.5
2020-07-06,6626386,4692268,112,0.7081187241431453,0.5
2020-07-07,6727954,4815313,113,0.7157172893869369,0.5
2020-07-08,6887928,4942632,113,0.7175789293964745,0.5
2020-07-09,7020017,5046761,116,0.7189100824114814,0.5
2020-07-10,7153360,5163715,118,0.7218586789984007,0.5
2020-07-11,7292265,5262702,120,0.7216827693453268,0.5
2020-07-12,7549196,5414059,119,0.7171702787952519,0.5
2020-07-13,7648483,5511010,119,0.7205363468808128,0.5
2020-07-14,7799773,5646564,120,0.7239395300350407,0.5
2020-07-15,8241404,5915898,122,0.7178264771390894,0.5
2020-07-16,8386975,6041280,120,0.7203169199860499,0.5
2020-07-17,8614244,6225210,121,0.7226646935006716,0.5
2020-07-18,8782883,6337402,123,0.7215628399012033,0.5
2020-07-19,8921855,6419918,123,0.7195721069217108,0.5
2020-07-20,9052915,6558669,124,0.7244814515545546,0.5
2020-07-21,9201420,6709962,125,0.7292311404109366,0.5
2020-07-22,9357249,6847360,124,0.7317706304491843,0.5
2020-07-23,9610413,7018539,128,0.7303056590804162,0.5
2020-07-24,10017295,7315914,128,0.7303282972099754,0.5
2020-07-25,10200957,7509876,128,0.7361932806892529,0.5
2020-07-26,10377765,7629057,129,0.7351348773073971,0.5
2020-07-27,10517618,7763612,128,0.73815306849897,0.5
2020-07-28,10661461,7895691,128,0.7405824586330148,0.5
2020-07-29,10902984,8087397,129,0.7417599622268546,0.5
2020-07-30,11197342,8295747,130,0.7408675201668395,0.5
2020-07-31,11417728,8468125,131,0.7416646288999003,0.5
2020-08-01,11573517,8606412,129,0.7436297885940808,0.5
2020-08-02,11775869,8739834,131,0.7421816597993744,0.5
2020-08-03,12012229,8945960,132,0.744737716871698,0.5
2020-08-04,12209911,9166883,135,0.7507739409402738,0.5
2020-08-05,12100012,9179668,134,0.7586494955542192,0.5
2020-08-06,12399373,9387831,136,0.7571214286399804,0.5
2020-08-07,12542087,9517417,133,0.7588383815229475,0.5
2020-08-08,12741251,9690121,133,0.7605313638354664,0.5
2020-08-09,12921609,9848995,131,0.7622111921201145,0.5
2020-08-10,12961244,9940920,131,0.7669726763881615,0.5
2020-08-11,13369789,10308017,133,0.7709932445455946,0.5
2020-08-12,13573084,10504651,132,0.7739325123162871,0.5
2020-08-13,13779458,10640738,131,0.7722174558680029,0.5
2020-08-14,13996543,10897908,132,0.7786142621074361,0.5
2020-08-15,14196912,11040771,132,0.7776882043080918,0.5
2020-08-16,14537330,11328609,134,0.7792771437396,0.5
2020-08-17,14693409,11501845,133,0.7827894125862828,0.5
2020-08-18,14854244,11693821,135,0.7872377079574027,0.5
2020-08-19,15058334,11878586,135,0.7888379949601331,0.5
2020-08-20,15253880,12053427,133,0.7901876112831621,0.5
2020-08-21,15467784,12202976,134,0.7889285239566314,0.5
2020-08-22,15650698,12387417,133,0.7914929417205546,0.5
2020-08-23,15841136,12581996,133,0.7942609671427605,0.5
2020-08-24,16022421,12764584,134,0.7966701162077816,0.5
2020-08-25,16074198,12901849,133,0.8026434040441707,0.5
2020-08-26,16274664,13088397,131,0.8042191838799253,0.5
2020-08-27,16481915,13274254,132,0.8053829909934617,0.5
2020-08-28,16686053,13447735,131,0.8059266622250331,0.5
2020-08-29,16889686,13629535,131,0.8069738537471922,0.5
2020-08-30,17203665,13874260,132,0.8064711792516304,0.5
2020-08-31,17359812,14041317,132,0.808840383755308,0.5
2020-09-01,17566573,14280317,134,0.8129256059221113,0.5
2020-09-02,17774159,14466288,135,0.8138943732865223,0.5
2020-09-03,17994110,14648489,136,0.8140713266730057,0.5
2020-09-04,18198050,14833939,135,0.8151389297204921,0.5
2020-09-05,18439055,15019916,137,0.8145708117905175,0.5
2020-09-06,18629679,15210795,135,0.8164818620868347,0.5
2020-09-07,18796740,15399381,136,0.8192580734744429,0.5
2020-09-08,18969186,15570299,136,0.8208206192927836,0.5
2020-09-09,19176575,15780919,137,0.8229268782355557,0.5
2020-09-10,19399798,15976532,137,0.8235411523357099,0.5
2020-09-11,19629573,16180497,137,0.8242918478155383,0.5
2020-09-12,19857079,16369856,137,0.8243838884863176,0.5
2020-09-13,20071357,16539332,138,0.8240265967069391,0.5
2020-09-14,20251903,16739268,139,0.8265528429599924,0.5
2020-09-15,20435730,16938343,138,0.8288592088464665,0.5
2020-09-16,20663891,17132256,139,0.829091481367183,0.5
2020-09-17,20891777,17329673,139,0.8294973184904281,0.5
2020-09-18,21225454,17601620,140,0.8292694234007904,0.5
2020-09-19,21453294,17811803,140,0.8302595862434925,0.5
2020-09-20,21658650,18032316,140,0.8325687889134364,0.5
2020-09-21,21830811,18245920,140,0.8357875481584262,0.5
2020-09-22,21956863,18400286,139,0.838019802737759,0.5
2020-09-23,22173421,18631641,139,0.8402691222071687,0.5
2020-09-24,22390775,18837795,139,0.8413194719700412,0.5
2020-09-25,22673678,19079699,140,0.8414911334632167,0.5
2020-09-26,22813907,19273117,138,0.8447968600906456,0.5
2020-09-27,23007552,19461871,137,0.8458905580219921,0.5
2020-09-28,23173673,19647858,137,0.8478525609643323,0.5
2020-09-29,23351049,19861228,137,0.8505497119208649,0.5
2020-09-30,23640439,20103590,138,0.8503898764316518,0.5
2020-10-01,23859563,20296074,138,0.8506473484028186,0.5
2020-10-02,24075412,20444988,137,0.8492061527337518,0.5
2020-10-03,24287667,20665739,138,0.8508737788606868,0.5
2020-10-04,24559970,20905611,139,0.8512066993567174,0.5
2020-10-05,24726618,21111666,139,0.8538032172454801,0.5
2020-10-06,24922651,21324035,140,0.8556086188423535,0.5
2020-10-07,25161385,21523189,140,0.8554055748520998,0.5
2020-10-08,25391934,21713871,140,0.8551483711323447,0.5
2020-10-09,25537294,21841894,139,0.8552939869040157,0.5
2020-10-10,25761561,22006129,139,0.8542234300165273,0.5
2020-10-11,25957179,22207065,138,0.8555269045222518,0.5
2020-10-12,26133215,22365635,138,0.8558317451564991,0.5
2020-10-13,26316487,22528967,138,0.8560780547950796,0.5
2020-10-14,26509253,22692394,137,0.8560178591226241,0.5
2020-10-15,26735813,22866990,137,0.8552943574223832,0.5
2020-10-16,26912697,23010325,135,0.8549988505425524,0.5
2020-10-17,27131526,23170281,134,0.8539984444664115,0.5
2020-10-18,27336601,23348023,134,0.8540938575355437,0.5
2020-10-19,27522128,23501062,134,0.8538969806404505,0.5
2020-10-20,27530587,23576907,133,0.856389549558097,0.5
2020-10-21,27761703,23745312,132,0.8553262024307371,0.5
2020-10-22,27997206,23920845,132,0.8544011498861708,0.5
2020-10-23,28297133,24111192,132,0.8520719042455643,0.5
2020-10-24,28526406,24266187,132,0.8506570017968614,0.5
2020-10-25,28741071,24427546,131,0.8499177361901371,0.5
2020-10-26,28392095,24331938,131,0.8569969211500595,0.5
2020-10-27,28453722,24803301,127,0.8717067313724369,0.5
2020-10-28,28691601,25008181,128,0.87162026963918815,0.5
2020-10-29,28996457,25219119,130,0.8697310502452076,0.5
2020-10-30,29262642,25431834,131,0.8690887856263969,0.5
2020-10-31,29479274,25610065,131,0.8687481584519348,0.5
2020-11-01,29687122,25813160,132,0.8695069869015932,0.5
2020-11-02,29860536,25983860,132,0.8701739312382069,0.5
2020-11-03,30422937,26331668,133,0.8655202487517888,0.5
2020-11-04,30619208,26501865,132,0.865530715229473,0.5
2020-11-05,30942119,26723327,133,0.8636553624527137,0.5
2020-11-06,31198872,26926997,133,0.8630759791571951,0.5
2020-11-07,31438226,27133803,133,0.8630831459764937,0.5
2020-11-08,31494356,27230572,131,0.864617520675768,0.5
2020-11-09,31800988,27457524,132,0.8634173252730387,0.5
2020-11-10,32245275,27786818,133,0.8617330135965657,0.5
2020-11-11,32509625,28092306,133,0.8641227328829539,0.5
2020-11-12,32804335,28339377,133,0.8638912204743672,0.5
2020-11-13,33080313,28555800,133,0.8632264150584065,0.5
2020-11-14,33331804,28737228,133,0.8621563957354363,0.5
2020-11-15,33561945,28917689,133,0.8616213690833472,0.5
2020-11-16,33859110,29239202,135,0.8635549487272406,0.5
2020-11-17,34233061,29582363,136,0.8641460078606468,0.5
2020-11-18,34514053,29826189,136,0.8641752100224219,0.5
2020-11-19,34800153,30082890,136,0.864447061482747,0.5
2020-11-20,35085194,30328942,136,0.864437061399746,0.5
2020-11-21,35359447,30531691,136,0.863466303644398,0.5
2020-11-22,35606718,30761457,136,0.8639228417513796,0.5
2020-11-23,36703174,31443204,137,0.8566889610146523,0.5
2020-11-24,37078929,31761065,138,0.856579892045965,0.5
2020-11-25,37376486,32005681,137,0.8563052449606954,0.5
2020-11-26,37725058,32280321,137,0.8556731973745408,0.5
2020-11-27,38059459,32531407,137,0.8547522181016813,0.5
2020-11-28,38373182,32768612,137,0.8539456540247301,0.5
2020-11-29,38673769,33027368,137,0.8539992055080021,0.5
2020-11-30,38928861,33299343,137,0.8553896041294401,0.5
2020-12-01,39168798,33632159,137,0.8586466962810552,0.5
2020-12-02,41176334,34777236,138,0.8445928187778932,0.5
2020-12-03,42334103,35494638,139,0.8384407719705317,0.5
2020-12-04,42828380,35930945,140,0.8389517651613253,0.5
2020-12-05,43190546,36251044,140,0.8393282178002566,0.5
2020-12-06,43508099,36508266,140,0.8391142531876651,0.5
2020-12-07,43785540,36817363,140,0.8408566618111825,0.5
2020-12-08,44088521,37173103,140,0.8431469724284922,0.5
2020-12-09,43542946,37035565,139,0.850552578596772,0.5
2020-12-10,43886198,37411713,139,0.8524710434018459,0.5
2020-12-11,44228937,37720040,139,0.8528362325325612,0.5
2020-12-12,45551501,39565105,141,0.8685796105818774,0.5
2020-12-13,45887875,39897864,142,0.8694641885247465,0.5
2020-12-14,46150734,40191623,141,0.8708772215843847,0.5
2020-12-15,46472421,40538793,142,0.8723193698042975,0.5
2020-12-16,46826729,40888722,142,0.8731919327527661,0.5
2020-12-17,47215535,41247559,143,0.8736014322404692,0.5
2020-12-18,47786173,41647994,144,0.8715490566695935,0.5
2020-12-19,48130318,41990161,144,0.8724264194556122,0.5
2020-12-20,48433592,42254107,144,0.8724132416195768,0.5
2020-12-21,48698862,42579619,144,0.8743452567741726,0.5
2020-12-22,49000279,42925654,144,0.8760287671015098,0.5
2020-12-23,49371418,43235830,144,0.875725910890386,0.5
2020-12-24,49718187,43536714,144,0.8756697825687006,0.5
2020-12-25,50044444,43816744,144,0.8755566152358492,0.5
2020-12-26,50281776,44217328,144,0.8793907359199087,0.5
2020-12-27,50496856,44495479,144,0.8811534524050368,0.5
2020-12-28,50732009,44781719,144,0.8827113272805734,0.5
2020-12-29,51015702,45120381,144,0.8844410491499264,0.5
2020-01-26,3,2,1,0.6666666666666666,0.6
2020-02-08,1,1,1,1,0.6
2020-02-09,1,1,1,1,0.6
2020-02-10,1,1,1,1,0.6
2020-02-11,1,1,1,1,0.6
2020-02-12,6,6,5,1,0.6
2020-02-13,6,6,5,1,0.6
2020-02-14,6,6,5,1,0.6
2020-02-15,8,8,6,1,0.6
2020-02-16,11,11,7,1,0.6
2020-02-17,26,21,8,0.8076923076923077,0.6
2020-02-18,42,33,9,0.7857142857142857,0.6
2020-02-19,64,48,10,0.75,0.6
2020-02-20,49,38,9,0.7755102040816326,0.6
2020-02-21,65,54,10,0.8307692307692308,0.6
2020-02-22,65,54,10,0.8307692307692308,0.6
2020-02-23,98,75,11,0.7653061224489796,0.6
2020-02-24,100,78,11,0.78,0.6
2020-02-25,79,70,11,0.8860759493670886,0.6
2020-02-26,178,130,10,0.7303370786516854,0.6
2020-02-27,170,120,9,0.7058823529411765,0.6
2020-02-28,187,133,10,0.7112299465240641,0.6
2020-02-29,191,143,10,0.7486910994764397,0.6
2020-03-01,194,142,9,0.7319587628865979,0.6
2020-03-02,205,151,9,0.7365853658536585,0.6
2020-03-03,173,130,7,0.7514450867052023,0.6
2020-03-04,177,130,7,0.7344632768361582,0.6
2020-03-05,181,128,6,0.7071823204419889,0.6
2020-03-06,196,128,6,0.6530612244897959,0.6
2020-03-07,71,49,4,0.6901408450704225,0.6
2020-03-08,50,33,3,0.66,0.6
2020-03-09,53,33,3,0.6226415094339622,0.6
2020-03-10,3,3,3,1,0.6
2020-03-11,2,2,2,1,0.6
2020-03-12,2,2,2,1,0.6
2020-03-13,3,3,3,1,0.6
2020-03-14,3,3,3,1,0.6
2020-03-15,2,2,2,1,0.6
2020-03-16,1,1,1,1,0.6
2020-03-17,1,1,1,1,0.6
2020-03-18,1,1,1,1,0.6
2020-03-19,1,1,1,1,0.6
2020-03-20,1,1,1,1,0.6
2020-03-21,1,1,1,1,0.6
2020-03-22,1,1,1,1,0.6
2020-03-25,13,8,1,0.6153846153846154,0.6
2020-03-26,13,8,1,0.6153846153846154,0.6
2020-03-27,13,9,1,0.6923076923076923,0.6
2020-03-28,1,1,1,1,0.6
2020-03-29,18,14,2,0.7777777777777778,0.6
2020-03-30,18,14,2,0.7777777777777778,0.6
2020-03-31,87,58,3,0.6666666666666666,0.6
2020-04-01,94,62,4,0.6595744680851063,0.6
2020-04-02,94,63,2,0.6702127659574468,0.6
2020-04-03,95,64,2,0.6736842105263158,0.6
2020-04-04,11020,6816,4,0.6185117967332123,0.6
2020-04-05,11080,6963,4,0.6284296028880867,0.6
2020-04-06,11318,7209,5,0.6369499911645167,0.6
2020-04-07,10810,6983,6,0.6459759481961147,0.6
2020-04-08,10850,7083,6,0.6528110599078341,0.6
2020-04-09,10955,7340,8,0.6700136923779096,0.6
2020-04-10,11182,7621,9,0.6815417635485602,0.6
2020-04-11,11216,7775,9,0.6932061340941512,0.6
2020-04-12,83227,51989,11,0.6246650726326793,0.6
2020-04-13,85075,54281,13,0.6380370261533941,0.6
2020-04-14,86980,56740,16,0.6523338698551391,0.6
2020-04-15,91565,60600,18,0.6618249331076285,0.6
2020-04-16,107347,71962,18,0.6703680587254418,0.6
2020-04-17,277645,176824,21,0.6368708242539934,0.6
2020-04-18,288895,186977,24,0.6472143858495301,0.6
2020-04-19,329180,214158,27,0.6505802296615834,0.6
2020-04-20,302403,203112,29,0.6716600033729824,0.6
2020-04-21,314128,215301,31,0.6853925788213722,0.6
2020-04-22,318495,223859,33,0.7028650371277414,0.6
2020-04-23,324031,232492,34,0.7174992516148146,0.6
2020-04-24,331722,245219,36,0.7392304399467023,0.6
2020-04-25,335512,248175,37,0.7396903836524475,0.6
2020-04-26,352379,261875,39,0.7431629013079667,0.6
2020-04-27,355801,267423,39,0.7516083428658155,0.6
2020-04-28,361974,276822,42,0.7647565847270799,0.6
2020-04-29,387390,295977,44,0.7640284984124526,0.6
2020-04-30,397735,306370,48,0.7702867487145963,0.6
2020-05-01,399852,311119,50,0.7780853915948901,0.6
2020-05-02,383122,303053,48,0.7910091302509383,0.6
2020-05-03,427586,332263,52,0.7770670695485821,0.6
2020-05-04,413494,327075,51,0.7910030133448127,0.6
2020-05-05,441986,349091,55,0.7898236595729277,0.6
2020-05-06,447084,361360,55,0.8082597453722343,0.6
2020-05-07,586144,448697,57,0.7655064284544413,0.6
2020-05-08,598621,460656,60,0.7695286333088882,0.6
2020-05-09,828372,603142,61,0.7281052474009262,0.6
2020-05-10,835307,611982,60,0.7326432078265835,0.6
2020-05-11,841657,621152,60,0.7380108524018691,0.6
2020-05-12,858388,639585,63,0.745100117895404,0.6
2020-05-13,876102,657805,66,0.7508315241832572,0.6
2020-05-14,901184,678072,66,0.7524234784461331,0.6
2020-05-15,909830,688360,66,0.7565808997285207,0.6
2020-05-16,919038,697384,68,0.7588195482667746,0.6
2020-05-17,928936,706718,69,0.7607822282697624,0.6
2020-05-18,937730,719605,71,0.7673904002218123,0.6
2020-05-19,944435,725630,71,0.7683218008650675,0.6
2020-05-20,953401,733694,71,0.7695544686863135,0.6
2020-05-21,987126,759108,76,0.7690082117176531,0.6
2020-05-22,1004436,774388,77,0.7709679860140417,0.6
2020-05-23,1310823,962462,79,0.7342425331261353,0.6
2020-05-24,1312168,967574,79,0.73738576157931,0.6
2020-05-25,1322564,979683,80,0.7407452493792361,0.6
2020-05-26,1327519,990069,79,0.7458040148577911,0.6
2020-05-27,1351142,1011392,81,0.7485460447532531,0.6
2020-05-28,1363114,1026822,80,0.7532913608106145,0.6
2020-05-29,1381176,1043563,81,0.7555612029169345,0.6
